cbsa,city_name,month,pop19,vd,havd,change_medinc_1619,prosp19_ui,recovery19_ui,unemp_percent,com_vac,rev_dec,spend_all
10940,"Alma, MI",10,40916,1.797596,0.413178802,5703,48.716324,7.0692792,",,",",,",",,",",,"
10940,"Alma, MI",11,40916,1.7788152,0.370251119,5703,48.716324,7.0692792,",,",",,",",,",",,"
10940,"Alma, MI",12,40916,1.7654003,0.348787308,5703,48.716324,7.0692792,",,",",,",",,",",,"
10980,"Alpena, MI",1,28520,2.1011229,0.625294149,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",2,28520,2.0843139,0.581590831,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",3,28520,2.1750822,0.581590772,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",4,28520,2.1616352,0.618570566,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",5,28520,2.1851678,0.615208745,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",6,28520,2.2154238,0.598399758,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",7,28520,2.2187858,0.611846983,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",8,28520,2.2154238,0.595037997,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",9,28520,2.2456801,0.60176158,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",10,28520,2.2524037,0.541249275,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",11,28520,2.2557657,0.470651537,3531,42.491264,13.395926,",,",",,",",,",",,"
10980,"Alpena, MI",12,28520,2.1986148,0.460566133,3531,42.491264,13.395926,",,",",,",",,",",,"
11020,"Altoona, PA",1,123157,3.0219128,0.892356038,5148,54.272083,-7.3143067,4.9,",,",",,",",,"
11020,"Altoona, PA",2,123157,2.9714022,0.869906843,5148,54.272083,-7.3143067,4.8,",,",",,",",,"
11020,"Altoona, PA",3,123157,2.9994636,0.843092501,5148,54.272083,-7.3143067,5.8,",,",",,",",,"
11020,"Altoona, PA",4,123157,3.0019581,0.904827833,5148,54.272083,-7.3143067,17.4,",,",",,",",,"
11020,"Altoona, PA",5,123157,3.0468566,0.922288299,5148,54.272083,-7.3143067,13.5,",,",",,",",,"
11020,"Altoona, PA",6,123157,3.0574574,0.897344768,5148,54.272083,-7.3143067,11.8,",,",",,",",,"
11020,"Altoona, PA",7,123157,3.0799067,0.898591936,5148,54.272083,-7.3143067,11.8,",,",",,",",,"
11020,"Altoona, PA",8,123157,3.0961199,0.899839103,5148,54.272083,-7.3143067,9.6,",,",",,",",,"
11020,"Altoona, PA",9,123157,3.123558,0.923535466,5148,54.272083,-7.3143067,7.3,",,",",,",",,"
11020,"Altoona, PA",10,123157,3.1142042,0.821890473,5148,54.272083,-7.3143067,6.6,",,",",,",",,"
11020,"Altoona, PA",11,123157,3.1316645,0.692183912,5148,54.272083,-7.3143067,6.5,",,",",,",",,"
11020,"Altoona, PA",12,123157,3.1166985,0.695925474,5148,54.272083,-7.3143067,6.4,",,",",,",",,"
11060,"Altus, OK",1,25063,0.89385474,0.167597771,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",2,25063,0.88268155,0.156424582,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",3,25063,0.8938548,0.156424582,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",4,25063,0.88268161,0.159217879,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",5,25063,0.88547486,0.164804474,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",6,25063,0.90502793,0.148044705,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",7,25063,0.92178768,0.145251393,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",8,25063,0.9134078,0.148044705,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",9,25063,0.90223467,0.14804469,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",10,25063,0.90782124,0.150837988,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",11,25063,0.89664805,0.125698313,5372,34.907997,2.6519172,",,",",,",",,",",,"
11060,"Altus, OK",12,25063,0.87430167,0.122905031,5372,34.907997,2.6519172,",,",",,",",,",",,"
11100,"Amarillo, TX",1,263776,2.8046384,0.663516223,3843,47.843983,-9.6789103,2.5,0.046128258,",,",",,"
11100,"Amarillo, TX",2,263776,2.7463946,0.644984066,3843,47.843983,-9.6789103,2.6,0.046128258,",,",",,"
11100,"Amarillo, TX",3,263776,2.7563224,0.628768444,3843,47.843983,-9.6789103,3.7,0.046128258,",,",",,"
11100,"Amarillo, TX",4,263776,2.7655885,0.647962451,3843,47.843983,-9.6789103,9.2,0.048081853,",,",",,"
11100,"Amarillo, TX",5,263776,2.7596316,0.644322217,3843,47.843983,-9.6789103,9,0.048081853,",,",",,"
11100,"Amarillo, TX",6,263776,2.7629411,0.607588887,3843,47.843983,-9.6789103,5.7,0.048081853,",,",",,"
11100,"Amarillo, TX",7,263776,2.7725379,0.607257962,3843,47.843983,-9.6789103,4.9,0.056741081,",,",",,"
11100,"Amarillo, TX",8,263776,2.7788258,0.603617728,3843,47.843983,-9.6789103,4.1,0.056741081,",,",",,"
11100,"Amarillo, TX",9,263776,2.7708833,0.600308418,3843,47.843983,-9.6789103,5.1,0.056741081,",,",",,"
11100,"Amarillo, TX",10,263776,2.7622793,0.553978086,3843,47.843983,-9.6789103,4.5,0.04613984,",,",",,"
11100,"Amarillo, TX",11,263776,2.7354739,0.501360118,3843,47.843983,-9.6789103,5.5,0.04613984,",,",",,"
11100,"Amarillo, TX",12,263776,2.739114,0.497388959,3843,47.843983,-9.6789103,5.2,0.04613984,",,",",,"
11140,"Americus, GA",1,35285,1.2105513,0.28146562,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",2,35285,1.2080604,0.278974771,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",3,35285,1.2948809,0.276576489,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",4,35285,1.2747662,0.289148152,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",5,35285,1.2923665,0.294176817,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",6,35285,1.3149955,0.304234147,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",7,35285,1.3351101,0.301719815,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",8,35285,1.3575112,0.293919861,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",9,35285,1.3500386,0.291429013,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",10,35285,1.3400753,0.276483923,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",11,35285,1.3375844,0.241612077,3003,28.338356,15.981173,",,",",,",",,",",,"
11140,"Americus, GA",12,35285,1.3226393,0.271502227,3003,28.338356,15.981173,",,",",,",",,",",,"
11180,"Ames, IA",1,123311,3.243222,0.944469094,7399,63.047783,-15.997906,2,",,",",,",",,"
11180,"Ames, IA",2,123311,3.1942012,0.923553526,7399,63.047783,-15.997906,2,",,",",,",",,"
11180,"Ames, IA",3,123311,3.2360322,0.896755457,7399,63.047783,-15.997906,2.3,",,",",,",",,"
11180,"Ames, IA",4,123311,3.258255,0.932050526,7399,63.047783,-15.997906,9.1,",,",",,",",,"
11180,"Ames, IA",5,123311,3.2647913,0.935972214,7399,63.047783,-15.997906,7.3,",,",",,",",,"
11180,"Ames, IA",6,123311,3.268713,0.877147138,7399,63.047783,-15.997906,5.6,",,",",,",",,"
11180,"Ames, IA",7,123311,3.283746,0.873225451,7399,63.047783,-15.997906,4.7,",,",",,",",,"
11180,"Ames, IA",8,123311,3.2974718,0.85753876,7399,63.047783,-15.997906,4.2,",,",",,",",,"
11180,"Ames, IA",9,123311,3.2732882,0.854924321,7399,63.047783,-15.997906,3,",,",",,",",,"
11180,"Ames, IA",10,123311,3.251719,0.749692798,7399,63.047783,-15.997906,2.4,",,",",,",",,"
11180,"Ames, IA",11,123311,3.2347252,0.675834656,7399,63.047783,-15.997906,2.5,",,",",,",",,"
11180,"Ames, IA",12,123311,3.2053125,0.678449094,7399,63.047783,-15.997906,2,",,",",,",",,"
11220,"Amsterdam, NY",1,49302,2.5070891,0.634649158,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",2,49302,2.4740815,0.628647745,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",3,49302,2.5100899,0.594139636,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",4,49302,2.5430975,0.631648421,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",5,49302,2.4785824,0.622646332,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",6,49302,2.5220926,0.595640004,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",7,49302,2.5325952,0.592639267,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",8,49302,2.540097,0.589638591,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",9,49302,2.5325952,0.577635765,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",10,49302,2.5325952,0.526623785,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",11,49302,2.5205925,0.498117059,5007,42.476143,-10.705351,",,",",,",",,",",,"
11220,"Amsterdam, NY",12,49302,2.5340955,0.481613189,5007,42.476143,-10.705351,",,",",,",",,",",,"
11260,"Anchorage, AK",1,398900,3.3445339,0.796596825,3823,58.684208,-11.16905,5.4,0.022725191,",,",",,"
11260,"Anchorage, AK",2,398900,3.30633,0.76621139,3823,58.684208,-11.16905,5.2,0.022725191,",,",",,"
11260,"Anchorage, AK",3,398900,3.3603485,0.742400527,3823,58.684208,-11.16905,5.5,0.022725191,",,",",,"
11260,"Anchorage, AK",4,398900,3.3742087,0.775629103,3823,58.684208,-11.16905,14.8,0.028892886,",,",",,"
11260,"Anchorage, AK",5,398900,3.3706548,0.778116763,3823,58.684208,-11.16905,13.1,0.028892886,",,",",,"
11260,"Anchorage, AK",6,398900,3.3946433,0.737247407,3823,58.684208,-11.16905,12.4,0.028892886,",,",",,"
11260,"Anchorage, AK",7,398900,3.4006848,0.736892045,3823,58.684208,-11.16905,11.6,0.030250978,",,",",,"
11260,"Anchorage, AK",8,398900,3.3695886,0.728718162,3823,58.684208,-11.16905,7.4,0.030250978,",,",",,"
11260,"Anchorage, AK",9,398900,3.3893125,0.726408184,3823,58.684208,-11.16905,7.1,0.030250978,",,",",,"
11260,"Anchorage, AK",10,398900,3.3685224,0.666703403,3823,58.684208,-11.16905,5.9,0.028855372,",,",",,"
11260,"Anchorage, AK",11,398900,3.3535962,0.593849361,3823,58.684208,-11.16905,6.4,0.028855372,",,",",,"
11260,"Anchorage, AK",12,398900,3.3287191,0.58976239,3823,58.684208,-11.16905,5.9,0.028855372,",,",",,"
11380,"Andrews, TX",1,18036,2.0337896,0.328288883,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",2,18036,1.9937545,0.320281833,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",3,18036,2.0017614,0.272239566,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",4,18036,1.9617263,0.304267764,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",5,18036,2.0177755,0.288253665,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",6,18036,2.0658178,0.336295933,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",7,18036,2.1138601,0.344302982,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",8,18036,2.1378813,0.38433823,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",9,18036,2.1458883,0.400352299,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",10,18036,2.1138601,0.400352299,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",11,18036,2.1298742,0.320281833,6037,41.880707,-15.862095,",,",",,",",,",",,"
11380,"Andrews, TX",12,18036,2.0738249,0.312274814,6037,41.880707,-15.862095,",,",",,",",,",",,"
11420,"Angola, IN",1,34453,2.3602033,0.589516878,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",2,34453,2.3473878,0.551070094,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",3,34453,2.3602033,0.553206027,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",4,34453,2.3388441,0.578837216,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",5,34453,2.3922422,0.602332413,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",6,34453,2.4178734,0.576701283,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",7,34453,2.4242814,0.585244954,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",8,34453,2.4071937,0.589516878,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",9,34453,2.3794267,0.553206027,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",10,34453,2.3303003,0.501943707,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",11,34453,2.3260283,0.457089156,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11420,"Angola, IN",12,34453,2.2982614,0.457089156,7861,53.529724,-3.7497354,",,",",,",",,",",,"
11460,"Ann Arbor, MI",1,367000,5.9136615,1.466239572,10102,60.90453,-5.808075,2.7,0.024132572,",,",",,"
11460,"Ann Arbor, MI",2,367000,5.8239017,1.418201566,10102,60.90453,-5.808075,2.6,0.024132572,",,",",,"
11460,"Ann Arbor, MI",3,367000,5.8742666,1.366340518,10102,60.90453,-5.808075,2.6,0.024132572,",,",",,"
11460,"Ann Arbor, MI",4,367000,5.8559823,1.418201566,10102,60.90453,-5.808075,15.5,0.032397848,",,",",,"
11460,"Ann Arbor, MI",5,367000,5.8782563,1.43033576,10102,60.90453,-5.808075,14,0.032397848,",,",",,"
11460,"Ann Arbor, MI",6,367000,5.9143262,1.336586833,10102,60.90453,-5.808075,10.2,0.032397848,",,",",,"
11460,"Ann Arbor, MI",7,367000,5.8993664,1.3478899,10102,60.90453,-5.808075,6.8,0.036645412,",,",",,"
11460,"Ann Arbor, MI",8,367000,5.9151573,1.335257053,10102,60.90453,-5.808075,6.7,0.036645412,",,",",,"
11460,"Ann Arbor, MI",9,367000,5.9051838,1.330602884,10102,60.90453,-5.808075,6.2,0.036645412,",,",",,"
11460,"Ann Arbor, MI",10,367000,5.9241333,1.224387288,10102,60.90453,-5.808075,4.3,0.037603449,",,",",,"
11460,"Ann Arbor, MI",11,367000,5.9075112,1.111356735,10102,60.90453,-5.808075,4.3,0.037603449,",,",",,"
11460,"Ann Arbor, MI",12,367000,5.8674517,1.099721193,10102,60.90453,-5.808075,4.3,0.037603449,",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",1,114618,1.65944,0.464568883,5301,36.660343,10.339722,3.2,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",2,114618,1.6383796,0.450941533,5301,36.660343,10.339722,3.2,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",3,114618,1.6743063,0.438553035,5301,36.660343,10.339722,3.3,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",4,114618,1.6767839,0.461471736,5301,36.660343,10.339722,18.7,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",5,114618,1.6854559,0.455277503,5301,36.660343,10.339722,12,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",6,114618,1.7065164,0.413156599,5301,36.660343,10.339722,8.8,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",7,114618,1.7232409,0.423067391,5301,36.660343,10.339722,8.7,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",8,114618,1.7083746,0.426783949,5301,36.660343,10.339722,6.4,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",9,114618,1.7195243,0.425545096,5301,36.660343,10.339722,7.7,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",10,114618,1.7077552,0.394573838,5301,36.660343,10.339722,6.6,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",11,114618,1.7040386,0.361124873,5301,36.660343,10.339722,5.2,",,",",,",",,"
11500,"Anniston-Oxford-Jacksonville, AL",12,114618,1.6966056,0.360505462,5301,36.660343,10.339722,5.1,",,",",,",",,"
11540,"Appleton, WI",1,235628,4.1896076,1.183453918,5776,65.943634,-14.643248,3.1,",,",",,",",,"
11540,"Appleton, WI",2,235628,4.1612024,1.147881269,5776,65.943634,-14.643248,3,",,",",,",",,"
11540,"Appleton, WI",3,235628,4.1678391,1.103813648,5776,65.943634,-14.643248,2.8,",,",",,",",,"
11540,"Appleton, WI",4,235628,4.1707592,1.139651775,5776,65.943634,-14.643248,13,",,",",,",",,"
11540,"Appleton, WI",5,235628,4.1747413,1.149474144,5776,65.943634,-14.643248,11,",,",",,",",,"
11540,"Appleton, WI",6,235628,4.1880145,1.092133164,5776,65.943634,-14.643248,7.4,",,",",,",",,"
11540,"Appleton, WI",7,235628,4.2180123,1.09691155,5776,65.943634,-14.643248,6,",,",",,",",,"
11540,"Appleton, WI",8,235628,4.2389846,1.077266932,5776,65.943634,-14.643248,5.3,",,",",,",",,"
11540,"Appleton, WI",9,235628,4.2299585,1.068506479,5776,65.943634,-14.643248,4.3,",,",",,",",,"
11540,"Appleton, WI",10,235628,4.2243838,0.976920247,5776,65.943634,-14.643248,4.8,",,",",,",",,"
11540,"Appleton, WI",11,235628,4.2254457,0.898872793,5776,65.943634,-14.643248,4.2,",,",",,",",,"
11540,"Appleton, WI",12,235628,4.20819,0.911084354,5776,65.943634,-14.643248,4.2,",,",",,",",,"
11580,"Arcadia, FL",1,36903,0.86477697,0.179237962,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",2,36903,0.85369009,0.173694521,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",3,36903,0.87586385,0.169998884,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",4,36903,0.88695073,0.177390143,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",5,36903,0.89249414,0.173694521,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",6,36903,0.9109723,0.166303262,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",7,36903,0.9128201,0.166303262,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",8,36903,0.90542889,0.158912018,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",9,36903,0.89434201,0.157064199,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",10,36903,0.88879853,0.151520759,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",11,36903,0.87586385,0.14967294,-75,29.671303,23.170469,",,",",,",",,",",,"
11580,"Arcadia, FL",12,36903,0.85553789,0.134890422,-75,29.671303,23.170469,",,",",,",",,",",,"
11620,"Ardmore, OK",1,58382,0.91767693,0.214265585,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",2,58382,0.91274321,0.206512541,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",3,58382,0.95584154,0.204521969,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",4,58382,0.96005851,0.205927625,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",5,58382,0.95373303,0.207333267,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",6,58382,0.94459635,0.193276778,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",7,58382,0.917889,0.195385247,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",8,58382,1.1069489,0.242474511,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",9,58382,1.0978121,0.235446259,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",10,58382,1.0893782,0.217875645,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",11,58382,1.0823499,0.199602202,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11620,"Ardmore, OK",12,58382,1.0696992,0.196790904,4282,33.966793,-2.9626524,",,",",,",",,",",,"
11660,"Arkadelphia, AR",1,22386,1.9984841,0.60632652,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",2,22386,1.9625833,0.610315502,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",3,22386,1.9825282,0.578403592,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",4,22386,1.9625833,0.590370536,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",5,22386,1.9944952,0.602337539,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",6,22386,2.0543301,0.574414611,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",7,22386,1.9984841,0.57042563,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",8,22386,2.022418,0.574414611,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",9,22386,2.0224183,0.566436648,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",10,22386,1.9905062,0.562447608,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",11,22386,1.9585942,0.534524679,6025,38.861866,20.683149,",,",",,",",,",",,"
11660,"Arkadelphia, AR",12,22386,1.9346604,0.522557735,6025,38.861866,20.683149,",,",",,",",,",",,"
11700,"Asheville, NC",1,454351,4.268229,1.160225868,6292,41.114738,1.2941766,3,0.02390888,",,",",,"
11700,"Asheville, NC",2,454351,4.1969581,1.117896795,6292,41.114738,1.2941766,2.9,0.02390888,",,",",,"
11700,"Asheville, NC",3,454351,4.2642765,1.083600044,6292,41.114738,1.2941766,3.7,0.02390888,",,",",,"
11700,"Asheville, NC",4,454351,4.264914,1.124654174,6292,41.114738,1.2941766,16.7,0.027587794,",,",",,"
11700,"Asheville, NC",5,454351,4.2544594,1.132686496,6292,41.114738,1.2941766,15.9,0.027587794,",,",",,"
11700,"Asheville, NC",6,454351,4.3129807,1.0675354,6292,41.114738,1.2941766,8.8,0.027587794,",,",",,"
11700,"Asheville, NC",7,454351,4.3206306,1.069830298,6292,41.114738,1.2941766,9.2,0.026249245,",,",",,"
11700,"Asheville, NC",8,454351,4.4346128,1.063327909,6292,41.114738,1.2941766,6.9,0.026249245,",,",",,"
11700,"Asheville, NC",9,454351,4.5892673,1.067280293,6292,41.114738,1.2941766,7.3,0.026249245,",,",",,"
11700,"Asheville, NC",10,454351,4.6219068,0.973824799,6292,41.114738,1.2941766,6.1,0.027154882,",,",",,"
11700,"Asheville, NC",11,454351,4.5994673,0.874504328,6292,41.114738,1.2941766,6,0.027154882,",,",",,"
11700,"Asheville, NC",12,454351,4.6290464,0.870679438,6292,41.114738,1.2941766,5.9,0.027154882,",,",",,"
11740,"Ashland, OH",1,53536,2.8942833,0.848209083,4314,47.081566,-2.6950107,",,",",,",",,",",,"
11740,"Ashland, OH",2,53536,2.8474395,0.812239647,4314,47.081566,-2.6950107,",,",",,",",,",",,"
11740,"Ashland, OH",3,53536,2.9018118,0.785471678,4314,47.081566,-2.6950107,",,",",,",",,",",,"
